680.0 KB	564507e8e000-564507f38000 r--p 00000000 08:00 290860                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/target/release/controller
  4.0 KB	77a69674f000-77a696750000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77a696750000-77a696878000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77a696878000-77a6969f2000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77a6969f2000-77a7169f2000 ---p 00000000 00:00 0 
  1.1 MB	77a7169f2000-77a716b12000 rw-p 00000000 00:00 0 
  6.0 GB	77a716b12000-77a8969f2000 ---p 00000000 00:00 0 
  4.0 KB	77a8969f2000-77a8969f3000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77a8969f3000-77a896b1b000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77a896b1b000-77a896c95000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77a896c95000-77a916c95000 ---p 00000000 00:00 0 
  1.1 MB	77a916c95000-77a916db5000 rw-p 00000000 00:00 0 
  6.0 GB	77a916db5000-77aa96c95000 ---p 00000000 00:00 0 
  4.0 KB	77aa96c95000-77aa96c96000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77aa96c96000-77aa96dbe000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77aa96dbe000-77aa96f38000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77aa96f38000-77ab16f38000 ---p 00000000 00:00 0 
  1.1 MB	77ab16f38000-77ab17058000 rw-p 00000000 00:00 0 
  6.0 GB	77ab17058000-77ac96f38000 ---p 00000000 00:00 0 
  4.0 KB	77ac96f38000-77ac96f39000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77ac96f39000-77ac97061000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77ac97061000-77ac971db000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77ac971db000-77ad171db000 ---p 00000000 00:00 0 
  1.1 MB	77ad171db000-77ad172fb000 rw-p 00000000 00:00 0 
  6.0 GB	77ad172fb000-77ae971db000 ---p 00000000 00:00 0 
  4.0 KB	77ae971db000-77ae971dc000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77ae971dc000-77ae97304000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77ae97304000-77ae9747e000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77ae9747e000-77af1747e000 ---p 00000000 00:00 0 
  1.1 MB	77af1747e000-77af1759e000 rw-p 00000000 00:00 0 
  6.0 GB	77af1759e000-77b09747e000 ---p 00000000 00:00 0 
  4.0 KB	77b09747e000-77b09747f000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77b09747f000-77b0975a7000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77b0975a7000-77b097721000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77b097721000-77b117721000 ---p 00000000 00:00 0 
  1.1 MB	77b117721000-77b117841000 rw-p 00000000 00:00 0 
  6.0 GB	77b117841000-77b297721000 ---p 00000000 00:00 0 
  4.0 KB	77b297721000-77b297722000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77b297722000-77b29784a000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77b29784a000-77b2979c4000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77b2979c4000-77b3179c4000 ---p 00000000 00:00 0 
  1.1 MB	77b3179c4000-77b317ae4000 rw-p 00000000 00:00 0 
  6.0 GB	77b317ae4000-77b4979c4000 ---p 00000000 00:00 0 
  4.0 KB	77b4979c4000-77b4979c5000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77b4979c5000-77b497aed000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77b497aed000-77b497c67000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77b497c67000-77b517c67000 ---p 00000000 00:00 0 
  1.1 MB	77b517c67000-77b517d87000 rw-p 00000000 00:00 0 
  6.0 GB	77b517d87000-77b697c67000 ---p 00000000 00:00 0 
  4.0 KB	77b697c67000-77b697c68000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77b697c68000-77b697d90000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77b697d90000-77b697f0a000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77b697f0a000-77b717f0a000 ---p 00000000 00:00 0 
  1.1 MB	77b717f0a000-77b71802a000 rw-p 00000000 00:00 0 
  6.0 GB	77b71802a000-77b897f0a000 ---p 00000000 00:00 0 
  4.0 KB	77b897f0a000-77b897f0b000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77b897f0b000-77b898033000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77b898033000-77b8981ad000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77b8981ad000-77b9181ad000 ---p 00000000 00:00 0 
  1.1 MB	77b9181ad000-77b9182cd000 rw-p 00000000 00:00 0 
  6.0 GB	77b9182cd000-77ba981ad000 ---p 00000000 00:00 0 
  4.0 KB	77ba981ad000-77ba981ae000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77ba981ae000-77ba982d6000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77ba982d6000-77ba98450000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77ba98450000-77bb18450000 ---p 00000000 00:00 0 
  1.1 MB	77bb18450000-77bb18570000 rw-p 00000000 00:00 0 
  6.0 GB	77bb18570000-77bc98450000 ---p 00000000 00:00 0 
  4.0 KB	77bc98450000-77bc98451000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77bc98451000-77bc98579000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77bc98579000-77bc986f3000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77bc986f3000-77bd186f3000 ---p 00000000 00:00 0 
  1.1 MB	77bd186f3000-77bd18813000 rw-p 00000000 00:00 0 
  6.0 GB	77bd18813000-77be986f3000 ---p 00000000 00:00 0 
  4.0 KB	77be986f3000-77be986f4000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77be986f4000-77be9881c000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77be9881c000-77be98996000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77be98996000-77bf18996000 ---p 00000000 00:00 0 
  1.1 MB	77bf18996000-77bf18ab6000 rw-p 00000000 00:00 0 
  6.0 GB	77bf18ab6000-77c098996000 ---p 00000000 00:00 0 
  4.0 KB	77c098996000-77c098997000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77c098997000-77c098abf000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77c098abf000-77c098c39000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77c098c39000-77c118c39000 ---p 00000000 00:00 0 
  1.1 MB	77c118c39000-77c118d59000 rw-p 00000000 00:00 0 
  6.0 GB	77c118d59000-77c298c39000 ---p 00000000 00:00 0 
  4.0 KB	77c298c39000-77c298c3a000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77c298c3a000-77c298d62000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77c298d62000-77c298edc000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77c298edc000-77c318edc000 ---p 00000000 00:00 0 
  1.1 MB	77c318edc000-77c318ffc000 rw-p 00000000 00:00 0 
  6.0 GB	77c318ffc000-77c498edc000 ---p 00000000 00:00 0 
  4.0 KB	77c498edc000-77c498edd000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77c498edd000-77c499005000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77c499005000-77c49917f000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77c49917f000-77c51917f000 ---p 00000000 00:00 0 
  1.1 MB	77c51917f000-77c51929f000 rw-p 00000000 00:00 0 
  6.0 GB	77c51929f000-77c69917f000 ---p 00000000 00:00 0 
  4.0 KB	77c69917f000-77c699180000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77c699180000-77c6992a8000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77c6992a8000-77c699422000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77c699422000-77c719422000 ---p 00000000 00:00 0 
  1.1 MB	77c719422000-77c719542000 rw-p 00000000 00:00 0 
  6.0 GB	77c719542000-77c899422000 ---p 00000000 00:00 0 
  4.0 KB	77c899422000-77c899423000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77c899423000-77c89954b000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77c89954b000-77c8996c5000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77c8996c5000-77c9196c5000 ---p 00000000 00:00 0 
  1.1 MB	77c9196c5000-77c9197e5000 rw-p 00000000 00:00 0 
  6.0 GB	77c9197e5000-77ca996c5000 ---p 00000000 00:00 0 
  4.0 KB	77ca996c5000-77ca996c6000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77ca996c6000-77ca997ee000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77ca997ee000-77ca99968000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77ca99968000-77cb19968000 ---p 00000000 00:00 0 
  1.1 MB	77cb19968000-77cb19a88000 rw-p 00000000 00:00 0 
  6.0 GB	77cb19a88000-77cc99968000 ---p 00000000 00:00 0 
  4.0 KB	77cc99968000-77cc99969000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77cc99969000-77cc99a91000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77cc99a91000-77cc99c0b000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77cc99c0b000-77cd19c0b000 ---p 00000000 00:00 0 
  1.1 MB	77cd19c0b000-77cd19d2b000 rw-p 00000000 00:00 0 
  6.0 GB	77cd19d2b000-77ce99c0b000 ---p 00000000 00:00 0 
  4.0 KB	77ce99c0b000-77ce99c0c000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77ce99c0c000-77ce99d34000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77ce99d34000-77ce99eae000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77ce99eae000-77cf19eae000 ---p 00000000 00:00 0 
  1.1 MB	77cf19eae000-77cf19fce000 rw-p 00000000 00:00 0 
  6.0 GB	77cf19fce000-77d099eae000 ---p 00000000 00:00 0 
  4.0 KB	77d099eae000-77d099eaf000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77d099eaf000-77d099fd7000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77d099fd7000-77d09a151000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77d09a151000-77d11a151000 ---p 00000000 00:00 0 
  1.1 MB	77d11a151000-77d11a271000 rw-p 00000000 00:00 0 
  6.0 GB	77d11a271000-77d29a151000 ---p 00000000 00:00 0 
  4.0 KB	77d29a151000-77d29a152000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	77d29a152000-77d29a27a000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	77d29a27a000-77d29a3f4000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	77d29a3f4000-77d31a3f4000 ---p 00000000 00:00 0 
  1.1 MB	77d31a3f4000-77d31a514000 rw-p 00000000 00:00 0 
  6.0 GB	77d31a514000-77d49a3f4000 ---p 00000000 00:00 0 
  4.0 KB	77d49a3f4000-77d49a3f5000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
